,indice,page_number,line_number,text,text_type,speaker,time_added
61,337,534,5,"These sealed units were not externally insulated, were they?",q,MR. HOOVER,start_answer
62,339,534,7,"Externally, no.",a,THE WITNESS,start_question
63,340,534,8,And then I understand your testimony from Day 2 that there was really no gasket work involved with any of these sealed units.  Correct?,q,MR. HOOVER,start_chat
64,343,534,11,Objection to form.,side_chat,MR. BECERRA,start_answer
65,344,534,12,Correct.,a,THE WITNESS,start_question
66,345,534,13,"Going back to the times that you were working at the various mills as part -- the printing work that we talked about, do you have any memory of any abatement work being done at any of those work facilities?",q,MR. HOOVER,start_chat
67,350,534,18,And if you don't understand what he --,side_chat,MR. BECERRA,start_answer
68,352,534,20,Explain.,a,THE WITNESS,start_question
69,353,534,21,Sure.  That was going to be my next question if you didn't. Do you know what an abatement is?,q,MR. HOOVER,start_answer
70,356,534,24,No.,a,THE WITNESS,start_question
71,358,535,1,"Do you have any memory of anyone at any work site ever coming in and having to, for example, seal off certain areas to remove insulation or anything along those lines?",q,MR. HOOVER,start_answer
72,362,535,5,No.,a,THE WITNESS,start_question
73,363,535,6,And I want to include not only the places that you've worked at but also including your own business.  I know that for a while you owned your own printing.  Was there ever any abatement work done at any of your own buildings where you operated your business?,q,MR. HOOVER,start_answer
74,369,535,12,No.,a,THE WITNESS,start_question
75,370,535,13,"All right.  As I mentioned, the bulk of today -- and it won't be very long -- is really to kind of go over your medical history.  Okay?",q,MR. HOOVER,start_answer
76,373,535,16,Okay.,a,THE WITNESS,start_question
77,374,535,17,"And so I'm going to start, sir, do you smoke?",q,MR. HOOVER,start_answer
78,376,535,19,No.,a,THE WITNESS,start_question
79,377,535,20,Have you ever smoked?,q,MR. HOOVER,start_answer
80,378,535,21,Yes.,a,THE WITNESS,start_question
81,379,535,22,When did you first start smoking?,q,MR. HOOVER,start_answer
82,380,535,23,I can just give you approximate.,a,THE WITNESS,start_question
83,381,535,24,Okay.,q,MR. HOOVER,start_answer
84,383,536,1,I certainly don't remember the day I picked up the first pack of cigarettes.,a,THE WITNESS,start_question
85,385,536,3,Right.,q,MR. HOOVER,start_answer
86,386,536,4,"But somewhere between 12 and 14, I'm going to say.",a,THE WITNESS,start_question
87,388,536,6,And when did you last smoke?,q,MR. HOOVER,start_answer
88,389,536,7,I can tell you that.  1989.,a,THE WITNESS,start_question
89,390,536,8,And how old were you when you -- if we did the math?  And I can't do math very well.  That's why I went to law school.,q,MR. HOOVER,start_answer
90,393,536,11,Like 50.,a,THE WITNESS,start_question
91,394,536,12,Around age 50?,q,MR. HOOVER,start_answer
92,395,536,13,Yeah.  Give or take.,a,THE WITNESS,start_question
93,396,536,14,So from approximately the age of 12 to 14 to approximately when you were about 50 years old?,q,MR. HOOVER,start_answer
94,398,536,16,Yeah.,a,THE WITNESS,start_question
95,399,536,17,And what types of cigarettes did you smoke?,q,MR. HOOVER,start_answer
96,401,536,19,I probably started out with either Camels or Lucky Strikes.  And then -- I didn't smoke those very long.  I can't tell you how long.  And then I went to either Marlboros or Salem.,a,THE WITNESS,start_question
97,405,536,23,"And how many packs a day or how many cigarettes per day, on average, would you say you smoked?",q,MR. HOOVER,start_answer
98,409,537,2,"At the highest point, a pack a day.",a,THE WITNESS,start_question
99,410,537,3,And at the lowest point?,q,MR. HOOVER,start_answer
100,411,537,4,I'm going to say 10 cigarettes.,a,THE WITNESS,start_question
101,412,537,5,"Okay.  And when you were at the approximate pack per day, for what period of time, from the age of 12 to 50, would it be that pack per day?",q,MR. HOOVER,start_answer
102,416,537,9,Probably from 20 on.,a,THE WITNESS,start_question
103,417,537,10,So for about 30 years?  From 20 to 50?,q,MR. HOOVER,start_answer
104,418,537,11,Yeah.,a,THE WITNESS,start_question
105,419,537,12,And did your wife -- does your wife smoke? Did your wife smoke?,q,MR. HOOVER,start_answer
106,421,537,14,No.,a,THE WITNESS,start_question
107,422,537,15,Has she ever smoked?,q,MR. HOOVER,start_answer
108,423,537,16,No.,a,THE WITNESS,start_question
109,424,537,17,Did your parents smoke?,q,MR. HOOVER,start_answer
110,425,537,18,One did.,a,THE WITNESS,start_question
111,426,537,19,Which one smoked?,q,MR. HOOVER,start_answer
112,427,537,20,Father.,a,THE WITNESS,start_question
113,428,537,21,And do you recall how often he would smoke?,q,MR. HOOVER,start_answer
114,430,537,23,No.,a,THE WITNESS,start_question
115,431,537,24,"Do you recall if he would smoke, for example, when -- you were working with him up at Devens for a period of time.",q,MR. HOOVER,start_answer
116,435,538,3,Yeah.,a,THE WITNESS,start_question
117,436,538,4,Would he smoke on the job?,q,MR. HOOVER,start_answer
118,437,538,5,Yes.,a,THE WITNESS,start_question
119,438,538,6,And if he were driving you up to Fort Devens on the weekends -- we talked about when you were helping out there -- would he smoke in the car?,q,MR. HOOVER,start_answer
120,442,538,10,He would.,a,THE WITNESS,start_question
121,443,538,11,"And in the wintertime, I'm assuming the windows would be up as you guys would come up here to Devens and do the work?",q,MR. HOOVER,start_chat
122,446,538,14,Objection.,side_chat,MR. BECERRA,start_question
123,447,538,15,In the car.,q,MR. HOOVER,start_answer
124,448,538,16,"Summertime, the windows would be down. The wintertime, the windows would be closed.",a,THE WITNESS,start_question
125,450,538,18,"Sure.  Okay.  When you were working at the -- working for the print -- doing the print work, did any of the coworkers -- your coworkers at those facilities, did any of them smoke?",q,MR. HOOVER,start_answer
126,454,538,22,Yes.,a,THE WITNESS,start_question
127,455,538,23,"And were they able to smoke while they were working, or was there a designated smoking area, or was it kind of a combination?",q,MR. HOOVER,start_answer
128,459,539,2,A combination.,a,THE WITNESS,start_question
129,460,539,3,"And when you were working, would you also be smoking?",q,MR. HOOVER,start_answer
130,462,539,5,Yes.,a,THE WITNESS,start_question
131,463,539,6,"And when you owned your own facility -- and forgive me, I've forgotten the time frame when you started your own company.  Were you still smoking at the time you started your own company?",q,MR. HOOVER,start_answer
132,467,539,10,Yes.,a,THE WITNESS,start_question
133,468,539,11,And were there other employees when you were -- owned your own printing company that were also smoking?,q,MR. HOOVER,start_answer
134,471,539,14,Yes.,a,THE WITNESS,start_question
135,472,539,15,"You said you stopped in 1989, at around the age of 50.  What caused you to stop smoking?",q,MR. HOOVER,start_answer
136,474,539,17,Automobile accident.  And I wound up in the hospital for a week.,a,THE WITNESS,start_question
137,476,539,19,"I was going to ask you a little bit about that.  I saw a reference to an auto accident.  But before we get a little bit into that, what was it about being in the hospital for a week that stopped you from smoking?  Is it just because you weren't able to, so by the time you got out you were, like, I've kicked the habit?",q,MR. HOOVER,start_answer
138,484,540,2,Exactly.,a,THE WITNESS,start_question
139,485,540,3,Tell me a little bit about that motor vehicle accident in 1989 that caused you to be in the hospital for about a week.  Do you recall what happened?,q,MR. HOOVER,start_answer
140,489,540,7,Yeah.,a,THE WITNESS,start_question
141,490,540,8,Okay.  Tell us what happened.,q,MR. HOOVER,start_answer
142,491,540,9,A car hit me head on and I sustained knee damage.,a,THE WITNESS,start_question
143,493,540,11,Any other injuries from this head-on collision?,q,MR. HOOVER,start_answer
144,495,540,13,No.,a,THE WITNESS,start_question
145,496,540,14,Were you wearing your seatbelt at the time?,q,MR. HOOVER,start_answer
146,498,540,16,I don't remember.,a,THE WITNESS,start_question
147,499,540,17,Okay.  Did you strike your chest at all? Any sort of chest injury?  Ribs?  Anything along those lines?,q,MR. HOOVER,start_answer
148,502,540,20,Don't know.  I don't think so.,a,THE WITNESS,start_question
149,503,540,21,Okay.,q,MR. HOOVER,start_answer
150,504,540,22,"I didn't sustain any bruises, or anything like that, other than my right knee.",a,THE WITNESS,start_question
151,506,540,24,"As a result of this auto accident in 1989, did you file any sort of lawsuit against the driver that hit you?",q,MR. HOOVER,start_answer
152,510,541,3,Yes.,a,THE WITNESS,start_question
153,511,541,4,"In that lawsuit against the driver, were you deposed in that case?  I know we talked about whether or not you've been deposed before.  But do you have a memory sitting down in that lawsuit and having a situation like this where a lawyer asked you questions?",q,MR. HOOVER,start_answer
154,517,541,10,Yes.,a,THE WITNESS,start_question
155,518,541,11,Okay.  Do you remember the name of your lawyer from 1989?,q,MR. HOOVER,start_answer
156,520,541,13,Jim Van Buren.,a,THE WITNESS,start_question
157,521,541,14,"Like the president?  Van Buren, like the president?",q,MR. HOOVER,start_answer
158,523,541,16,Yes.,a,THE WITNESS,start_question
159,524,541,17,And do you know where he -- do you know if he's still alive?,q,MR. HOOVER,start_answer
160,526,541,19,He's still alive.  Yup.  He is retired. Lives somewhere in the Worcester area.,a,THE WITNESS,start_question
161,528,541,21,"And did that lawsuit ever go to trial, or did the matter settle?",q,MR. HOOVER,start_answer
162,530,541,23,Went to trial.,a,THE WITNESS,start_question
163,531,541,24,And did it go to trial in Worcester?,q,MR. HOOVER,start_answer
164,533,542,1,"I'm not sure, to tell you the truth.  I don't know exactly where the trial was.",a,THE WITNESS,start_question
165,535,542,3,What was the result of the trial?,q,MR. HOOVER,start_answer
166,536,542,4,The what?,a,THE WITNESS,start_question
167,537,542,5,What was the result after the trial?,q,MR. HOOVER,start_chat
168,538,542,6,Objection. I'm really struggling trying to figure out how any of these questions are reasonably calculated to lead to the discovery of any admissible evidence.,side_chat,MR. BECERRA,start_chat
169,543,542,11,You can -- and you can object to the form of the question.,side_chat,MR. HOOVER,start_chat
170,545,542,13,"All right.  Well, I'm not going to let it go on much longer than this last question.",side_chat,MR. BECERRA,start_answer
171,548,542,16,I'm not sure how to answer your question. Meaning --,a,THE WITNESS,start_chat
172,550,542,18,"If you don't know, Mr. Morton, just say you don't know.  We don't want you to guess or speculate.",side_chat,MR. BECERRA,start_chat
173,553,542,21,I'm not guessing.,side_chat,THE WITNESS,start_answer
174,554,542,22,I received a settlement.,a,THE WITNESS,start_chat
175,555,542,23,"Don't discuss anything about the amount of any funds you may have received, Mr. Morton.",side_chat,MR. BECERRA,start_question
176,559,543,2,I'm not asking --,q,MR. HOOVER,start_answer
177,560,543,3,And the passenger of the other car received a settlement.,a,THE WITNESS,start_question
178,562,543,5,From the driver of the other car?,q,MR. HOOVER,start_answer
179,563,543,6,I have no idea where.,a,THE WITNESS,start_question
180,564,543,7,Gotcha.  Okay.,q,MR. HOOVER,start_answer
181,565,543,8,I know . . .,a,THE WITNESS,start_question
182,566,543,9,"And again, I'm not trying to, you know, confuse you or anything like that.  I was just curious. Did the jury find for you?  Did the jury find for the other driver?  If you remember.",q,MR. HOOVER,start_chat
183,571,543,14,Objection. He just answered that question to the best of his ability.  Let's move on.,side_chat,MR. BECERRA,start_question
184,574,543,17,"To the best of your ability, you remember that you received something?",q,MR. HOOVER,start_answer
185,576,543,19,I received something.,a,THE WITNESS,start_chat
186,577,543,20,"Let him ask the question, Mr. Morton.  Just let him ask a question.  Don't answer unless there is a pending question.  Okay, sir?",side_chat,MR. BECERRA,start_question
187,581,543,24,"Okay.  So my understanding is that it went to trial.  And as a result of the trial, at the end of it, you received something.  Right?",q,MR. HOOVER,start_answer
188,585,544,3,Correct.,a,THE WITNESS,start_question
189,586,544,4,And the passenger of the other car received something.  Right?,q,MR. HOOVER,start_answer
190,588,544,6,Correct.,a,THE WITNESS,start_question
191,589,544,7,"Okay.  Other than that lawsuit, do you have any memory -- and this one -- of any other lawsuits?",q,MR. HOOVER,start_answer
192,592,544,10,No.,a,THE WITNESS,start_question
193,593,544,11,"Getting back to smoking -- your smoking history, do you ever remember seeing any sort of warnings on packs of cigarettes?",q,MR. HOOVER,start_answer
194,596,544,14,Time frame?,a,THE WITNESS,start_question
195,597,544,15,"Well, either you do remember seeing warnings or you don't.  And then we'll get into a time frame.",q,MR. HOOVER,start_answer
196,600,544,18,"When I first started, no.",a,THE WITNESS,start_question
197,601,544,19,"At some point in time, then, you do remember seeing warnings on cigarettes?",q,MR. HOOVER,start_answer
198,603,544,21,Yes.,a,THE WITNESS,start_question
199,604,544,22,Do you know approximately when that was that you first noticed warnings on cigarettes?,q,MR. HOOVER,start_answer
200,606,544,24,Sometime in the '80s.,a,THE WITNESS,start_question
201,608,545,1,"And as a result of seeing those warnings, did you change the manner or the amount of smoking that you did?",q,MR. HOOVER,start_answer
202,611,545,4,No.,a,THE WITNESS,start_question
203,612,545,5,Did any doctor ever tell you that you should quit smoking?,q,MR. HOOVER,start_answer
204,614,545,7,No.,a,THE WITNESS,start_question
205,615,545,8,"Back in the 1980s, did you have a primary care physician or a PCP?",q,MR. HOOVER,start_answer
206,617,545,10,No.,a,THE WITNESS,start_question
207,618,545,11,Did you ever go for regular yearly checkups or anything?,q,MR. HOOVER,start_answer
208,620,545,13,No.,a,THE WITNESS,start_question
209,621,545,14,Today do you have a primary care physician?,q,MR. HOOVER,start_answer
210,623,545,16,Yes.,a,THE WITNESS,start_question
211,624,545,17,And who is your primary care physician today?,q,MR. HOOVER,start_answer
212,626,545,19,Dr. Cerel.,a,THE WITNESS,start_question
213,627,545,20,And where is Dr. Cerel located?,q,MR. HOOVER,start_answer
214,628,545,21,"In Ayer, Mass.",a,THE WITNESS,start_question
215,629,545,22,"Is this a private practice, or is Dr. Cerel part of a group?",q,MR. HOOVER,start_answer
216,631,545,24,I don't know.,a,THE WITNESS,start_question
217,633,546,1,"And Dr. Cerel, is there a first name?  Is it male?  Female?",q,MR. HOOVER,start_answer
218,635,546,3,What's that?,a,THE WITNESS,start_question
219,636,546,4,The first name of Dr. Cerel.,q,MR. HOOVER,start_answer
220,637,546,5,Adam.,a,THE WITNESS,start_question
221,638,546,6,And when did you first start to go see Dr. Cerel?,q,MR. HOOVER,start_answer
222,640,546,8,Approximately 2005.,a,THE WITNESS,start_question
223,641,546,9,"And prior to 2005, did you have a primary care physician?",q,MR. HOOVER,start_answer
224,643,546,11,No.,a,THE WITNESS,start_question
225,644,546,12,"When you were growing up, I'm assuming your parents would take you to the doctor for checkups?",q,MR. HOOVER,start_answer
226,647,546,15,Yes.,a,THE WITNESS,start_question
227,648,546,16,"And then at some point did you just stop going to see a doctor?  Like on yearly checkups, for example.",q,MR. HOOVER,start_answer
228,651,546,19,"Well, in my days you didn't need a primary.",a,THE WITNESS,start_question
229,653,546,21,Okay.,q,MR. HOOVER,start_answer
230,654,546,22,We had a family doctor.,a,THE WITNESS,start_question
231,655,546,23,"All right.  And growing up, who was your family doctor?",q,MR. HOOVER,start_answer
232,658,547,1,"Dr. Cominos.  And obviously, he's not around any more.",a,THE WITNESS,start_question
233,660,547,3,Okay.  And so Dr. Cominos was the family doctor that you and your siblings and your parents might go to for whatever you needed.  Right?,q,MR. HOOVER,start_answer
234,663,547,6,Right.,a,THE WITNESS,start_question
235,664,547,7,At some point did you switch or take on a new doctor that kind of you'd go to if you needed to see one?,q,MR. HOOVER,start_answer
236,667,547,10,Yes.,a,THE WITNESS,start_question
237,668,547,11,And who would that be?,q,MR. HOOVER,start_answer
238,669,547,12,I can't think of his name.,a,THE WITNESS,start_question
239,670,547,13,Okay.,q,MR. HOOVER,start_answer
240,671,547,14,Sorry.,a,THE WITNESS,start_question
241,672,547,15,"That's okay.  Again, just your best memory is what we're looking for here.",q,MR. HOOVER,start_answer
242,674,547,17,Yeah.,a,THE WITNESS,start_question
243,675,547,18,"And this unknown doctor, the one we can't remember, how long would you say that was your family doctor slash primary care provider?",q,MR. HOOVER,start_answer
244,678,547,21,He tried to get me in there once a year.,a,THE WITNESS,start_question
245,679,547,22,Was he successful?,q,MR. HOOVER,start_answer
246,680,547,23,Pretty much so.,a,THE WITNESS,start_question
247,681,547,24,Okay.  And would you say -- do you have a memory of approximately how long you went to see this doctor?,q,MR. HOOVER,start_answer
248,685,548,3,Yeah.,a,THE WITNESS,start_question
249,686,548,4,How long did you see him for?  Over what period of time?,q,MR. HOOVER,start_answer
250,688,548,6,"10, 15 years.",a,THE WITNESS,start_question
251,689,548,7,All right.  Until approximately when would you say you last saw this guy?,q,MR. HOOVER,start_answer
252,691,548,9,2000.,a,THE WITNESS,start_question
253,692,548,10,"So between 2000 and 2005, did you see somebody before going to see Dr. Cerel?",q,MR. HOOVER,start_answer
254,694,548,12,"Actually, change that.  2000 to close 2004.",a,THE WITNESS,start_question
255,696,548,14,"Okay.  And then following this doctor, you started to see Dr. Cerel?",q,MR. HOOVER,start_answer
256,698,548,16,Correct.,a,THE WITNESS,start_question
257,699,548,17,"Okay.  And was Dr. Cerel just, you know, for example, yearly checkups and the like?",q,MR. HOOVER,start_answer
258,701,548,19,No.,a,THE WITNESS,start_question
259,702,548,20,Okay.  What took you to see Dr. Cerel?,q,MR. HOOVER,start_answer
260,703,548,21,Heart failure.  Cardiologist.,a,THE WITNESS,start_question
261,704,548,22,When was the last time you saw Dr. Cerel?,q,MR. HOOVER,start_answer
262,705,548,23,Three months ago.,a,THE WITNESS,start_question
263,706,548,24,And is this all part of the checkup and monitoring of your heart?,q,MR. HOOVER,start_answer
264,709,549,2,Yup.,a,THE WITNESS,start_question
265,710,549,3,"Okay.  Other than Dr. Cerel -- strike that. Did Dr. Cerel, in addition to kind of working with you on the heart issues, also serve for just general overall medical?",q,MR. HOOVER,start_answer
266,715,549,8,Yes.,a,THE WITNESS,start_question
267,716,549,9,All right.  And how frequently do you see Dr. Cerel?,q,MR. HOOVER,start_answer
268,718,549,11,Three to six months.,a,THE WITNESS,start_question
269,719,549,12,"And that's, again, to kind of monitor your heart?",q,MR. HOOVER,start_answer
270,721,549,14,And pacemaker.,a,THE WITNESS,start_question
271,722,549,15,"Right.  Other than seeing Dr. Cerel as a cardiologist, do you have any other specialists that you see or that you treat with?",q,MR. HOOVER,start_answer
272,725,549,18,"Well, obviously because of the cancer. Yes.",a,THE WITNESS,start_question
273,727,549,20,"Okay.  And I want to kind of leave that just separately and we'll get -- obviously, ask you about that. Aside from that, are there any other specialists that you see, for example, for heart, the pacemaker, or anything along those lines, other than Dr. Cerel?",q,MR. HOOVER,start_answer
274,735,550,3,No.,a,THE WITNESS,start_question
275,736,550,4,"I think I asked early on, probably in the beginning when we started this whole thing, if you were on any sort of medications that would affect your memory or your ability to testify.  And you said that there weren't.  But are you currently taking any medications today?",q,MR. HOOVER,start_answer
276,742,550,10,No.,a,THE WITNESS,start_question
277,743,550,11,Have you ever been referred to a pulmonologist at any time?,q,MR. HOOVER,start_answer
278,745,550,13,No.,a,THE WITNESS,start_question
279,746,550,14,"All right.  Before we delve into your current condition, I want to do, obviously, a little bit about your medical history itself.  And we touched on the heart failure that you sustained in working with Dr. Cerel.  So let me ask a little bit about that. When were you first diagnosed with any sort of heart either disease or heart issues?",q,MR. HOOVER,start_answer
280,754,550,22,That was '05.  That's where I made the switch.,a,THE WITNESS,start_question
281,756,550,24,Okay.  So did someone diagnose you with heart failure?,q,MR. HOOVER,start_answer
282,759,551,2,My initial doctor.,a,THE WITNESS,start_question
283,760,551,3,All right.  The one we can't remember?,q,MR. HOOVER,start_answer
284,761,551,4,Yes.,a,THE WITNESS,start_question
285,762,551,5,And when was that diagnosis made?,q,MR. HOOVER,start_answer
286,763,551,6,Obviously '05.,a,THE WITNESS,start_question
287,764,551,7,"And what was happening to you that led to that diagnosis?  In other words, what took you to that doctor?",q,MR. HOOVER,start_answer
288,767,551,10,"Shortness of breath, obviously fatigue, and didn't feel well.",a,THE WITNESS,start_question
289,769,551,12,"Okay.  And so as a result of some symptoms, you went to see this particular doctor?",q,MR. HOOVER,start_answer
290,771,551,14,My doctor referred me to Dr. Cerel.,a,THE WITNESS,start_question
291,772,551,15,"Gotcha.  And as a result of this referral, what did Dr. Cerel do?  What did he discover?",q,MR. HOOVER,start_answer
292,774,551,17,"He discovered that heart failure.  And my AF was, like, 18.",a,THE WITNESS,start_question
293,776,551,19,"And as a result of what he discovered, what did -- what sort of procedures did you undergo?",q,MR. HOOVER,start_answer
294,779,551,22,"Basically, I went down to Boston, to Beth Israel.  He referred me.  They inserted a pacemaker and defibrillator.",a,THE WITNESS,start_question
295,783,552,1,And was this in 2005?,q,MR. HOOVER,start_answer
296,784,552,2,Yes.,a,THE WITNESS,start_question
297,785,552,3,"Do you have a sense of when in 2005? Winter, spring, summer?",q,MR. HOOVER,start_answer
298,787,552,5,No.,a,THE WITNESS,start_question
299,788,552,6,Do you know who performed the procedure at Beth Israel?,q,MR. HOOVER,start_answer
300,790,552,8,No.,a,THE WITNESS,start_question
301,791,552,9,How long were you at Beth Israel while they put in the pacemaker and the defibrillator?,q,MR. HOOVER,start_answer
302,793,552,11,"A week, rough.",a,THE WITNESS,start_question
303,794,552,12,And then you were discharged from Beth Israel.  Correct?,q,MR. HOOVER,start_answer
304,796,552,14,Correct.,a,THE WITNESS,start_question
305,797,552,15,Did you ever have to go back to Beth Israel for followups or checkups on that?,q,MR. HOOVER,start_answer
306,799,552,17,I did because of a lead situation.,a,THE WITNESS,start_question
307,800,552,18,And when did that happen?,q,MR. HOOVER,start_answer
308,801,552,19,Two years ago.,a,THE WITNESS,start_question
309,802,552,20,2016?,q,MR. HOOVER,start_answer
310,803,552,21,"Yeah, roughly.",a,THE WITNESS,start_question
311,804,552,22,So between '05 and 2016 -- so for 11 years -- did you ever have to go back?,q,MR. HOOVER,start_answer
312,806,552,24,No.,a,THE WITNESS,start_question
313,808,553,1,"And was Dr. Cerel the one who was monitoring, then, the pacemaker and the defibrillator?",q,MR. HOOVER,start_answer
314,811,553,4,Yes.,a,THE WITNESS,start_question
315,812,553,5,All right.  The lead situation happens. You go back to Beth Israel.  I assume they correct whatever situation with the lead?,q,MR. HOOVER,start_answer
316,815,553,8,Correct.,a,THE WITNESS,start_question
317,816,553,9,How long was that procedure to correct the leads?,q,MR. HOOVER,start_answer
318,818,553,11,"The best of my memory, three days.",a,THE WITNESS,start_question
319,819,553,12,"Since that time, have you had to go back for any followups with Beth Israel?",q,MR. HOOVER,start_answer
320,821,553,14,On the heart?,a,THE WITNESS,start_question
321,822,553,15,On the heart.,q,MR. HOOVER,start_answer
322,823,553,16,No.,a,THE WITNESS,start_question
323,824,553,17,"Other than your diagnosis and treatment for heart failure -- again, leaving aside what we're currently here to talk about here today -- any other major health issues?",q,MR. HOOVER,start_answer
324,828,553,21,No.,a,THE WITNESS,start_question
325,829,553,22,"Any other long term -- I'm sorry.  Any other surgeries, extended hospital stays, other than what we've talked about with respect to your heart?",q,MR. HOOVER,start_answer
326,834,554,2,A hernia operation.,a,THE WITNESS,start_question
327,835,554,3,All right.  Do you remember approximately when that was?,q,MR. HOOVER,start_answer
328,837,554,5,Five years ago.  And that's approximate.,a,THE WITNESS,start_question
