,indice,page_number,line_number,text,text_type,speaker,time_added
199,596,24,2,"Of June.  And Kathy Tropiano and Amanda@saffren.com.  It was password protected.  It came in two e-mails with the password, as well. But, yes, there is a recorded statement, and I believe I have it.",side_chat,MR. MANARA,start_chat
200,602,24,8,That was already sent?,side_chat,MR. KAPLAN,start_chat
201,604,24,10,Yeah.,side_chat,MR. MANARA,start_question
202,606,24,12,Did you ever receive any traffic tickets or citations in connection with the accident?,q,MR. KAPLAN,start_answer
203,609,24,15,"I did not, no.",a,THE WITNESS,start_question
204,610,24,16,Did you ever have to appear in any court concerning this accident?,q,MR. KAPLAN,start_answer
205,612,24,18,No.,a,THE WITNESS,start_chat
206,613,24,19,That's all I have.,side_chat,MR. KAPLAN,start_chat
207,614,24,20,You're done.,side_chat,MR. MANARA,symbols
208,615,24,21,- - -,symbols,,is brackets
209,616,24,22,"(Whereupon, the deposition concluded at 2:31 p.m.)",brackets,,symbols
210,618,24,24,"- - - C E R T I F I C A T E I hereby certify that the proceedings, evidence and objections noted are contained fully and accurately in the notes taken by me on this hearing of the above-captioned case on August 27, 2019, and that this is a correct transcription of same.",symbols,,end
